SNo,Name-of-Pothole,depth_intensity
70,Frame-1115-3.png,0.4202597210631809
71,Frame-1116-1.png,0.5025867584488017
72,Frame-1116-2.png,0.5494709815250546
73,Frame-1116-3.png,0.4221176525141613
74,Frame-1117-1.png,0.5941142327668846
75,Frame-1117-2.png,0.48875741661002187
76,Frame-1117-3.png,0.4423151010021787
77,Frame-1118-1.png,0.5943646782570806
78,Frame-1118-2.png,0.5047637704749456
79,Frame-1118-3.png,0.4494463874509804
80,Frame-1119-1.png,0.5271586055250544
81,Frame-1119-2.png,0.44899066420915035
82,Frame-1119-3.png,0.6289610769324622
83,Frame-112-1.png,0.4195539771154683
84,Frame-112-2.png,0.5510412541699347
85,Frame-1120-1.png,0.49185636064488014
86,Frame-1120-2.png,0.6814609610806099
87,Frame-1120-3.png,0.4329495592679739
88,Frame-1121-1.png,0.546328713795207
89,Frame-1121-2.png,0.6497628514509806
90,Frame-1121-3.png,0.5421454414117647
91,Frame-1122-1.png,0.5865075036165577
92,Frame-1122-2.png,0.5889005117908498
93,Frame-1122-3.png,0.5766732376122004
94,Frame-1123-1.png,0.6646294557734205
95,Frame-1123-2.png,0.5086855418213507
96,Frame-1123-3.png,0.5776928109281046
97,Frame-1124-1.png,0.539869049063181
98,Frame-1124-2.png,0.5387709121742921
99,Frame-1125-1.png,0.4905409842614379
100,Frame-1126-1.png,0.53817830075817
101,Frame-1127-1.png,0.418145179869281
102,Frame-1128-1.png,0.4593729635381264
103,Frame-1129-1.png,0.4261671095076252
104,Frame-113-1.png,0.40400183067538126
105,Frame-1130-1.png,0.36638967646187365
106,Frame-1131-1.png,0.42235364993464053
107,Frame-1131-2.png,0.37467282464488016
108,Frame-1132-1.png,0.37767296787799565
109,Frame-1133-1.png,0.4161148598344227
110,Frame-1135-1.png,0.43297426767756
111,Frame-1136-1.png,0.41267188165577345
112,Frame-1137-1.png,0.4180775699520697
113,Frame-1138-1.png,0.4564478638779956
114,Frame-1139-1.png,0.4056952895860567
115,Frame-114-1.png,0.535356390657952
116,Frame-114-2.png,0.4803471240958607
117,Frame-1140-1.png,0.48517877629629635
118,Frame-1141-1.png,0.6034429997037035
119,Frame-1141-2.png,0.5064754278344226
120,Frame-1142-1.png,0.5655862951633986
121,Frame-1142-2.png,0.5468558824923748
122,Frame-1143-1.png,0.4104082634945534
123,Frame-1143-2.png,0.4619937841045751
124,Frame-1144-1.png,0.5841937132200435
125,Frame-1144-2.png,0.6233956459433551
126,Frame-1144-3.png,0.46797509176470586
127,Frame-1145-1.png,0.49821523804793033
128,Frame-1145-2.png,0.5306701895076251
129,Frame-1145-3.png,0.5438255724618738
130,Frame-1146-1.png,0.2446094024923747
131,Frame-1146-2.png,0.5122909979084967
132,Frame-1146-3.png,0.5318077121220044
133,Frame-1146-4.png,0.6353316035381263
134,Frame-1147-1.png,0.5282326739869283
135,Frame-1147-2.png,0.5297616200261437
136,Frame-1148-1.png,0.6415493001481481
137,Frame-1148-2.png,0.5316661873638343
138,Frame-1149-1.png,0.2735305694466231
139,Frame-1149-2.png,0.49172787780392163
140,Frame-1149-3.png,0.6856680151111113
141,Frame-115-1.png,0.5701772781002179
142,Frame-1150-1.png,0.6474062378910677
143,Frame-1150-2.png,0.529095413577342
144,Frame-1151-1.png,0.6009655334727669
145,Frame-1151-2.png,0.5422402917821351
146,Frame-1152-1.png,0.5911557064923748
147,Frame-1153-1.png,0.6043957923485839
148,Frame-1154-1.png,0.641292669490196
149,Frame-1155-1.png,0.6301051618997823
150,Frame-1156-1.png,0.5355498970980391
151,Frame-1156-2.png,0.629829670832244
152,Frame-1157-1.png,0.5966749244095862
153,Frame-1158-1.png,0.5490986205838781
154,Frame-1159-1.png,0.4757442886448802
155,Frame-1159-2.png,0.47006420437472757
156,Frame-116-1.png,0.5413421612374728
157,Frame-116-2.png,0.4050532575511983
158,Frame-1160-1.png,0.5602268584575164
159,Frame-1160-2.png,0.5448885388235295
160,Frame-1161-1.png,0.5013959310849673
161,Frame-1163-1.png,0.5943822421612199
162,Frame-1168-1.png,0.3625357508845316
163,Frame-117-1.png,0.6954821289586057
164,Frame-1170-1.png,0.31594983658387793
165,Frame-1174-1.png,0.5032676081220044
166,Frame-1175-1.png,0.55201734551634
167,Frame-1176-1.png,0.5280587614814815
168,Frame-1179-1.png,0.5629575232069717
169,Frame-1179-2.png,0.6365060738474946
170,Frame-118-1.png,0.6450085047320262
171,Frame-118-2.png,0.4329159349542483
172,Frame-1180-1.png,0.5101281541786493
173,Frame-119-1.png,0.3626291953986928
174,Frame-119-2.png,0.6232479069106754
175,Frame-1198-1.png,0.5949036185795208
176,Frame-1199-1.png,0.6181351937603489
177,Frame-120-1.png,0.6628661216383442
178,Frame-120-2.png,0.719801802422658
179,Frame-120-3.png,0.5460607698997824
180,Frame-121-1.png,0.5112626136296297
181,Frame-121-2.png,0.4706207075206972
182,Frame-121-3.png,0.3723658302396514
183,Frame-121-4.png,0.4515812619607844
184,Frame-121-5.png,0.4563766701350762
185,Frame-122-1.png,0.4478316930718955
186,Frame-122-2.png,0.44270809779520703
187,Frame-122-3.png,0.6244796503877996
188,Frame-122-4.png,0.3956141792766884
189,Frame-122-5.png,0.5439587585708062
190,Frame-1220-1.png,0.43377633465795207
191,Frame-1227-1.png,0.4560495323224401
192,Frame-123-1.png,0.6183899033202613
193,Frame-123-2.png,0.4577122139433552
194,Frame-123-3.png,0.5825945605925925
195,Frame-123-4.png,0.37127627269716773
196,Frame-1230-1.png,0.5087033206623094
197,Frame-1231-1.png,0.44885943804793027
198,Frame-1233-1.png,0.4096107839302833
199,Frame-1235-1.png,0.5052475373246188
200,Frame-1236-1.png,0.564990640888889
201,Frame-1238-1.png,0.41884556385185184
202,Frame-1239-1.png,0.5704548987189543
203,Frame-124-1.png,0.5099623786318084
204,Frame-124-2.png,0.6622349972810457
205,Frame-124-3.png,0.4411131287494553
206,Frame-124-4.png,0.6941274585620917
207,Frame-1240-1.png,0.5605306443050108
208,Frame-1241-1.png,0.5634479825185185
209,Frame-1241-2.png,0.3801998858910675
210,Frame-1242-1.png,0.6007478072331154
211,Frame-1242-2.png,0.5977545156949893
212,Frame-1243-1.png,0.44829748108061007
213,Frame-1243-2.png,0.6175129191633987
214,Frame-1244-1.png,0.6020156896209151
215,Frame-1245-1.png,0.5894239559738562
216,Frame-1246-1.png,0.4701448575860566
217,Frame-1246-2.png,0.6171577266753813
218,Frame-1247-1.png,0.41398941600000005
219,Frame-1248-1.png,0.41234948179520703
220,Frame-125-1.png,0.5746377624923746
221,Frame-125-2.png,0.6564150279912856
222,Frame-125-3.png,0.6549556816557734
223,Frame-125-4.png,0.49271912618736374
224,Frame-1250-1.png,0.5614417265185183
225,Frame-1251-1.png,0.442272754335512
226,Frame-1251-2.png,0.5043248185795207
227,Frame-1251-3.png,0.3857512413594772
228,Frame-1252-1.png,0.49727297477995647
229,Frame-1252-2.png,0.4446824472156863
230,Frame-1252-3.png,0.4787947597908497
231,Frame-1253-1.png,0.45626334218736375
232,Frame-1253-2.png,0.4239075214989107
233,Frame-1253-3.png,0.5047956439215686
234,Frame-1254-1.png,0.5164191787189543
235,Frame-1254-2.png,0.3979625310152505
236,Frame-1254-3.png,0.4718460229716776
237,Frame-1255-1.png,0.2777106295076253
238,Frame-1255-2.png,0.470235744627451
239,Frame-1255-3.png,0.4814574796339869
240,Frame-1256-1.png,0.5446288643137257
241,Frame-1257-1.png,0.38873772981263616
242,Frame-1257-2.png,0.5625544260392157
243,Frame-1258-1.png,0.578056661472767
244,Frame-1258-2.png,0.6807439729673204
245,Frame-1259-1.png,0.4706064501960784
246,Frame-1259-2.png,0.6151868033812636
247,Frame-126-1.png,0.5125136998344226
248,Frame-126-2.png,0.3448590852810458
249,Frame-126-3.png,0.7192059008976033
250,Frame-1260-1.png,0.5653367919477125
251,Frame-1260-2.png,0.32095694183878
252,Frame-1260-3.png,0.5412939819607843
253,Frame-1261-1.png,0.5570174600610022
254,Frame-1261-2.png,0.6292075372026146
255,Frame-1262-1.png,0.40946299135511977
256,Frame-1262-2.png,0.5112360972897604
257,Frame-1263-1.png,0.5532889431633985
258,Frame-1263-2.png,0.47710684221350763
259,Frame-1263-3.png,0.5538431046797385
260,Frame-1264-1.png,0.4396806446884532
261,Frame-1264-2.png,0.5105450419172113
262,Frame-1264-3.png,0.4725433934814814
263,Frame-1265-1.png,0.3684722352766885
264,Frame-1265-2.png,0.3201004416732026
265,Frame-1265-3.png,0.48035944676252723
266,Frame-1266-1.png,0.5590235002352942
267,Frame-1266-2.png,0.46542343147712417
268,Frame-1267-1.png,0.48239688090631816
269,Frame-1267-2.png,0.46692181233986935
270,Frame-1267-3.png,0.49046394583006536
271,Frame-1268-1.png,0.3457916973594771
272,Frame-1268-2.png,0.5878960175337691
273,Frame-1268-3.png,0.4730477772897604
274,Frame-1268-4.png,0.4814255973681918
275,Frame-1269-1.png,0.5003061617254903
276,Frame-1269-2.png,0.48168494391285405
277,Frame-1269-3.png,0.5488850520958607
278,Frame-127-1.png,0.513771627154684
279,Frame-127-2.png,0.5623892409586058
280,Frame-127-3.png,0.5557366825098039
281,Frame-127-4.png,0.39017690373856206
282,Frame-127-5.png,0.6425808976557735
283,Frame-1270-1.png,0.5017396646100218
284,Frame-1270-2.png,0.44740322398257076
285,Frame-1270-3.png,0.5954288220479304
286,Frame-1271-1.png,0.4023238099869281
287,Frame-1271-2.png,0.5553629072766884
288,Frame-1271-3.png,0.5984631758954249
289,Frame-1272-1.png,0.5613006306928104
290,Frame-1272-2.png,0.5850076888888889
291,Frame-1272-3.png,0.5540228200784314
292,Frame-1273-1.png,0.575998941577342
293,Frame-1273-2.png,0.5780009992331154
294,Frame-1274-1.png,0.5811089243398694
295,Frame-1274-2.png,0.5988351536383444
296,Frame-1275-1.png,0.5730020468322442
297,Frame-1275-2.png,0.6109890221873637
298,Frame-1276-1.png,0.6119417369586058
299,Frame-1276-2.png,0.6522015958344227
300,Frame-1277-1.png,0.6115128675381264
301,Frame-1278-1.png,0.6476389995468411
302,Frame-1279-1.png,0.5746437610631806
303,Frame-128-1.png,0.5319764484183006
304,Frame-128-2.png,0.3404893560261438
305,Frame-128-3.png,0.41629006149019615
306,Frame-128-4.png,0.6125878569760348
307,Frame-1280-1.png,0.5046227417516339
308,Frame-1281-1.png,0.5081809697429195
309,Frame-1281-2.png,0.49377565153812625
310,Frame-1283-1.png,0.5435141650544663
311,Frame-1286-1.png,0.28071629162527234
312,Frame-1288-1.png,0.6322233410544662
313,Frame-1289-1.png,0.6758434594684096
314,Frame-129-1.png,0.58725621643573
315,Frame-129-2.png,0.6132390135599127
316,Frame-129-3.png,0.4250731541960783
317,Frame-129-4.png,0.6681499959912853
318,Frame-1290-1.png,0.48786553814379086
319,Frame-1292-1.png,0.25322726898474945
320,Frame-1293-1.png,0.6089285016644879
321,Frame-1294-1.png,0.5827565458126363
322,Frame-1295-1.png,0.49120985932897604
323,Frame-1296-1.png,0.5057172038692811
324,Frame-1297-1.png,0.6761253934117647
325,Frame-1298-1.png,0.700637474701525
326,Frame-1299-1.png,0.6294790861002179
327,Frame-130-1.png,0.8097027490021789
328,Frame-130-2.png,0.4311274149193901
329,Frame-130-3.png,0.6690895250893246
330,Frame-130-4.png,0.616228535198257
331,Frame-1300-1.png,0.6905056729237472
332,Frame-1301-1.png,0.7140172449847494
333,Frame-1302-1.png,0.7035561391023966
334,Frame-1303-1.png,0.3495977216383443
335,Frame-1303-2.png,0.6999528334989109
336,Frame-1304-1.png,0.5103036306753813
337,Frame-1304-2.png,0.7248963601045753
338,Frame-1305-1.png,0.3614478665795207
339,Frame-1305-2.png,0.5546534241568627
340,Frame-1306-1.png,0.5339486503703703
341,Frame-1306-2.png,0.5274476957037036
342,Frame-1306-3.png,0.5653301349193902
343,Frame-1307-1.png,0.40784981439651413
344,Frame-1307-2.png,0.6322700080174293
345,Frame-1308-1.png,0.5514579230675382
346,Frame-1308-2.png,0.5430547706318082
347,Frame-1309-1.png,0.40754471072766885
348,Frame-1309-2.png,0.5877524926187364
349,Frame-131-1.png,0.5781375847320264
350,Frame-131-2.png,0.7669404545882356
351,Frame-131-3.png,0.4544913715381264
352,Frame-131-4.png,0.6524191931503268
353,Frame-1310-1.png,0.4058029824662309
354,Frame-1310-2.png,0.6258313536906319
355,Frame-1310-3.png,0.4911300573420479
356,Frame-1310-4.png,0.6168108893769063
357,Frame-1311-1.png,0.3692742116252723
358,Frame-1311-2.png,0.5569957131503267
359,Frame-1312-1.png,0.4959404496034858
360,Frame-1312-2.png,0.6648126868671024
361,Frame-1312-3.png,0.6002412685315903
362,Frame-1313-1.png,0.4305776900392157
363,Frame-1313-2.png,0.35430352498474943
364,Frame-1313-3.png,0.6129381455337689
365,Frame-1313-4.png,0.6840925819084966
366,Frame-1314-1.png,0.3831224410980392
367,Frame-1314-2.png,0.5920157199128541
368,Frame-1314-3.png,0.4930797269368192
369,Frame-1314-4.png,0.5993335492287581
370,Frame-1315-1.png,0.5494877382832244
371,Frame-1315-2.png,0.6204513703703705
372,Frame-1315-3.png,0.6198740370893249
373,Frame-1316-1.png,0.35830035118082787
374,Frame-1316-2.png,0.6259818432069717
375,Frame-1316-3.png,0.5936331898213508
376,Frame-1317-1.png,0.6130083038605666
377,Frame-1317-2.png,0.6248458155468413
378,Frame-1318-1.png,0.4220449074335511
379,Frame-1318-2.png,0.5216105150675381
380,Frame-1318-3.png,0.42412080386928097
381,Frame-1318-4.png,0.5282413826056646
382,Frame-1319-1.png,0.4418680559999999
383,Frame-1319-2.png,0.4663458998169935
384,Frame-1319-3.png,0.6236233098387801
385,Frame-1319-4.png,0.5399149726013073
386,Frame-132-1.png,0.4967746338649237
387,Frame-132-2.png,0.5867164066753812
388,Frame-132-3.png,0.46835115332461863
389,Frame-1320-1.png,0.4339885634684095
390,Frame-1320-2.png,0.6297393808104578
391,Frame-1320-3.png,0.6561241576296294
392,Frame-1320-4.png,0.5507097958518519
393,Frame-1321-1.png,0.48557359220915025
394,Frame-1321-2.png,0.4367391397298475
395,Frame-1321-3.png,0.5559913152592593
396,Frame-1321-4.png,0.5951177084793029
397,Frame-1322-1.png,0.5598408263006536
398,Frame-1322-2.png,0.4763699177167756
399,Frame-1322-3.png,0.5199070163137254
400,Frame-1323-1.png,0.4930673979433551
401,Frame-1323-2.png,0.5109077529586057
402,Frame-1324-1.png,0.44820618591721123
403,Frame-1324-2.png,0.38533182555119827
404,Frame-1324-3.png,0.5019087887930284
405,Frame-1324-4.png,0.44819676641394335
406,Frame-1325-1.png,0.4371648037472768
407,Frame-1325-2.png,0.5589950972549022
408,Frame-1326-1.png,0.5466285196862745
409,Frame-1327-1.png,0.5072883471198257
410,Frame-1328-1.png,0.5460719259782135
411,Frame-1329-1.png,0.5632331822745098
412,Frame-133-1.png,0.6138060310762526
413,Frame-133-2.png,0.6775693312418302
414,Frame-133-3.png,0.524360182640523
415,Frame-1330-1.png,0.5544660353464052
416,Frame-1331-1.png,0.5620108978997823
417,Frame-1332-1.png,0.523081417795207
418,Frame-1333-1.png,0.5533306165403051
419,Frame-1334-1.png,0.5890498255163399
420,Frame-1335-1.png,0.4840487047494554
421,Frame-1336-1.png,0.5083676407145971
422,Frame-1337-1.png,0.5409182949891067
423,Frame-134-1.png,0.5939212481917211
424,Frame-134-2.png,0.5180232133856211
425,Frame-134-3.png,0.5050244834509803
426,Frame-134-4.png,0.5805637467886712
427,Frame-1340-1.png,0.6156390272941177
428,Frame-1346-1.png,0.45667605776034864
429,Frame-1347-1.png,0.32164486049673197
430,Frame-1349-1.png,0.6301123872941176
431,Frame-135-1.png,0.6069328938910676
432,Frame-135-2.png,0.6647810063790851
433,Frame-135-3.png,0.6066134736383442
434,Frame-135-4.png,0.40838749050980394
435,Frame-135-5.png,0.7220088561394334
436,Frame-1351-1.png,0.5405876277647059
437,Frame-1352-1.png,0.7183440956514162
438,Frame-1353-1.png,0.5252389716427015
439,Frame-1354-1.png,0.5578202917472768
440,Frame-1355-1.png,0.6815222929498911
441,Frame-1356-1.png,0.3759259412461873
442,Frame-1357-1.png,0.5586279463006537
443,Frame-1358-1.png,0.48349784088888886
444,Frame-1359-1.png,0.37912939862309375
445,Frame-136-1.png,0.5297314242962964
446,Frame-136-2.png,0.6224131215511982
447,Frame-136-3.png,0.6445257935511983
448,Frame-1360-1.png,0.398205406204793
449,Frame-1361-1.png,0.464985486832244
450,Frame-1362-1.png,0.41638837373420473
451,Frame-1363-1.png,0.38227860963834426
452,Frame-1364-1.png,0.3613648599215687
453,Frame-1365-1.png,0.48428335980827886
454,Frame-1366-1.png,0.4180619404444444
455,Frame-1367-1.png,0.41019252876688467
456,Frame-1368-1.png,0.48707755379520695
457,Frame-1369-1.png,0.426066217882353
458,Frame-137-1.png,0.6465571993376907
459,Frame-137-2.png,0.568585977167756
460,Frame-137-3.png,0.604616694100218
461,Frame-137-4.png,0.5029996342135076
462,Frame-1370-1.png,0.47185253742919403
463,Frame-138-1.png,0.6527691495947713
464,Frame-138-2.png,0.6039694135599127
465,Frame-138-3.png,0.5672689120522877
466,Frame-138-4.png,0.653001273708061
467,Frame-139-1.png,0.5561038692810458
468,Frame-139-2.png,0.5641265123485838
469,Frame-139-3.png,0.5986673364183006
470,Frame-139-4.png,0.5657053739259259
471,Frame-139-5.png,0.6262553058300654
472,Frame-1392-1.png,0.550933832714597
473,Frame-140-1.png,0.5377412288976036
474,Frame-140-2.png,0.5554045106928106
475,Frame-1401-1.png,0.4367857285751634
476,Frame-1402-1.png,0.44419118840958605
477,Frame-1403-1.png,0.5298469020130719
478,Frame-1404-1.png,0.438992918379085
479,Frame-1405-1.png,0.4674365935511983
480,Frame-1406-1.png,0.48854521317647065
481,Frame-141-1.png,0.5800706032418302
482,Frame-141-2.png,0.6348069093333333
483,Frame-1413-1.png,0.45136004055773415
484,Frame-1417-1.png,0.49171843808278853
485,Frame-142-1.png,0.5725933116514162
486,Frame-142-2.png,0.5831237469978212
487,Frame-143-1.png,0.6164356165925927
488,Frame-143-2.png,0.5765834294727671
489,Frame-144-1.png,0.5652620990152507
490,Frame-1441-1.png,0.5602384292984749
491,Frame-1442-1.png,0.48739838722440093
492,Frame-1443-1.png,0.5134724054553377
493,Frame-1446-1.png,0.42353682544662313
494,Frame-1447-1.png,0.3645070005577341
495,Frame-1448-1.png,0.45843462009586056
496,Frame-145-1.png,0.5125808383267975
497,Frame-1453-1.png,0.26621068515904134
498,Frame-146-1.png,0.5548356739346406
499,Frame-147-1.png,0.47042257000435717
500,Frame-147-2.png,0.4985350751546841
501,Frame-148-1.png,0.5338917878169935
502,Frame-1483-1.png,0.41272535945969496
503,Frame-1483-2.png,0.4888458339346406
504,Frame-1485-1.png,0.5266368917472766
505,Frame-1486-1.png,0.2883734309891067
506,Frame-1487-1.png,0.4031535473812636
507,Frame-149-1.png,0.47048408869716785
508,Frame-1495-1.png,0.6341069844357301
509,Frame-1497-1.png,0.29898000766884536
510,Frame-150-1.png,0.5291774671023964
511,Frame-1500-1.png,0.32925919674074083
512,Frame-1502-1.png,0.4209415294466231
513,Frame-151-1.png,0.48048580331154683
514,Frame-1518-1.png,0.5927458559477125
515,Frame-157-1.png,0.43636758318082786
516,Frame-1602-1.png,0.4464135357908497
517,Frame-1603-1.png,0.4839256745795207
518,Frame-1607-1.png,0.6108240906143791
519,Frame-1608-1.png,0.5895214296993464
520,Frame-1615-1.png,0.5073176307450978
521,Frame-1617-1.png,0.4760158803485839
522,Frame-1618-1.png,0.589975579503268
523,Frame-1619-1.png,0.45741020508932456
524,Frame-1620-1.png,0.5458312685838781
525,Frame-1621-1.png,0.5516381147015251
526,Frame-1622-1.png,0.5042609728976034
527,Frame-1623-1.png,0.47879375403921565
528,Frame-1624-1.png,0.44636730553376913
529,Frame-1625-1.png,0.5046710429803923
530,Frame-1626-1.png,0.5372470074248367
531,Frame-1627-1.png,0.6139839044705881
532,Frame-1631-1.png,0.6060774843747277
533,Frame-164-1.png,0.3245832218736383
534,Frame-1643-1.png,0.5699962045838781
535,Frame-1645-1.png,0.5787943921394335
536,Frame-166-1.png,0.41901234457516345
537,Frame-1660-1.png,0.5183804757124183
538,Frame-1664-1.png,0.5583051706666667
539,Frame-1665-1.png,0.6178606435555556
540,Frame-1666-1.png,0.5554822082788673
541,Frame-1667-1.png,0.6074820559651416
542,Frame-167-1.png,0.3747483662047931
543,Frame-1671-1.png,0.5585463445925928
544,Frame-1672-1.png,0.560131269943355
545,Frame-1688-1.png,0.3491689724618736
546,Frame-169-1.png,0.5768379806361656
547,Frame-1696-1.png,0.4959375355816994
548,Frame-170-1.png,0.3321268124095861
549,Frame-1702-1.png,0.6007956715642702
550,Frame-1703-1.png,0.5225479196165578
551,Frame-1704-1.png,0.6197640673115469
552,Frame-1705-1.png,0.6285381851851853
553,Frame-1706-1.png,0.6354909346405229
554,Frame-1707-1.png,0.5783609603485841
555,Frame-1708-1.png,0.6365646881045752
556,Frame-1709-1.png,0.6277462851938997
557,Frame-171-1.png,0.48113183027450984
558,Frame-1710-1.png,0.5849702805925927
559,Frame-1712-1.png,0.5288816515729847
560,Frame-1713-1.png,0.5156258414989107
561,Frame-1714-1.png,0.4610683792244009
562,Frame-1714-2.png,0.48621956219607837
563,Frame-1715-1.png,0.46409944000000003
564,Frame-1716-1.png,0.42497607217429195
565,Frame-1717-1.png,0.5145531312592593
566,Frame-1718-1.png,0.4213895833899783
567,Frame-1720-1.png,0.4076315768540305
568,Frame-1721-1.png,0.4294004835206972
569,Frame-1723-1.png,0.5302967396775599
570,Frame-1724-1.png,0.43216278908932465
571,Frame-1724-2.png,0.4800666697690632
572,Frame-1725-1.png,0.5061694451067539
573,Frame-1726-1.png,0.6785900005403049
574,Frame-1727-1.png,0.5129600166971676
575,Frame-173-1.png,0.48535420881917213
576,Frame-1731-1.png,0.5066490818300654
577,Frame-1734-1.png,0.26076729010893246
578,Frame-1739-1.png,0.49090301483224397
579,Frame-1750-1.png,0.43645256491503276
580,Frame-1751-1.png,0.323133636845316
581,Frame-1752-1.png,0.47557635569498913
582,Frame-1753-1.png,0.4524209675991285
583,Frame-1754-1.png,0.3371449808976034
584,Frame-1755-1.png,0.4343105637124184
585,Frame-1796-1.png,0.5710528594858387
586,Frame-1803-1.png,0.6404317439651418
587,Frame-1806-1.png,0.6602506320871461
588,Frame-1809-1.png,0.5685239486884531
589,Frame-1842-1.png,0.46934400343355115
590,Frame-1862-1.png,0.627952968888889
591,Frame-1863-1.png,0.6105372880697169
592,Frame-1864-1.png,0.6328168735511982
593,Frame-1865-1.png,0.5596580375599128
594,Frame-1902-1.png,0.5527091037559914
595,Frame-1904-1.png,0.5888714082440087
596,Frame-1918-1.png,0.3595220210544662
597,Frame-1921-1.png,0.30433093552941176
598,Frame-1922-1.png,0.4467523143180829
599,Frame-1923-1.png,0.40439088869716777
600,Frame-1924-1.png,0.3659296908583878
601,Frame-1925-1.png,0.41587953030065355
602,Frame-1926-1.png,0.356309705620915
603,Frame-1961-1.png,0.5543166771416123
604,Frame-1966-1.png,0.6039474784139436
605,Frame-1967-1.png,0.5721854486274509
606,Frame-1968-1.png,0.5487047896122004
607,Frame-1969-1.png,0.5903967496819172
608,Frame-1970-1.png,0.6319670650457517
609,Frame-1971-1.png,0.5626269875206972
610,Frame-1972-1.png,0.6085742226579521
611,Frame-1973-1.png,0.5736665249498911
612,Frame-1974-1.png,0.6260691336470589
613,Frame-1975-1.png,0.6153438348235294
614,Frame-1976-1.png,0.5653172573594772
615,Frame-1977-1.png,0.5997963881481482
616,Frame-1978-1.png,0.5778034047233116
617,Frame-1979-1.png,0.5464334125141613
618,Frame-1980-1.png,0.5870709134640524
619,Frame-1981-1.png,0.5686461008976036
620,Frame-1982-1.png,0.5351573578039217
621,Frame-1983-1.png,0.5528780477908496
622,Frame-1984-1.png,0.5134235213071896
623,Frame-1985-1.png,0.5891307727407409
624,Frame-1989-1.png,0.5302244167668846
625,Frame-1990-1.png,0.546516597211329
626,Frame-1991-1.png,0.5448213832331155
627,Frame-1992-1.png,0.4930775004444444
628,Frame-1993-1.png,0.5291505365054466
629,Frame-1994-1.png,0.5500124946928104
630,Frame-1995-1.png,0.3660686448278867
631,Frame-200-1.png,0.47480374009586046
632,Frame-202-1.png,0.4850492131590413
633,Frame-206-1.png,0.38786476033115463
634,Frame-210-1.png,0.4532416718257081
635,Frame-2111-1.png,0.43348095951198257
636,Frame-2112-1.png,0.25380405476252726
637,Frame-2113-1.png,0.47900699555555554
638,Frame-2114-1.png,0.3905815879389977
639,Frame-2116-1.png,0.37537115902396523
640,Frame-2117-1.png,0.35977622485403055
641,Frame-2118-1.png,0.34916279780392157
642,Frame-2119-1.png,0.4317343661176471
